request_index,round_index,tool_name,tool_call_id,is_mcp_tool,retry_count,success,error_msg,response_preview
0,0,grep_search,call_7o3z1AnmbtgTFMmvEjpd5vfG__vscode-1772019515031,False,0,True,,
0,1,file_search,call_EerQVsh9qZ3deOBQcxVsV5KM__vscode-1772019515032,False,0,True,,
0,2,activate_gene_network_creation_tools,call_xt5MuyyTTNO00TX8pcwiewMq__vscode-1772019515033,False,0,True,,
0,3,mcp_neko_create_network,call_PtV8uEtmvA2940vCIYyPScNl__vscode-1772019515034,True,0,True,,
0,4,activate_network_curatorial_tools,call_6ydJ9A8Xe7Pvzxvp9YJDkU1E__vscode-1772019515035,False,0,True,,
0,5,mcp_neko_remove_bimodal_interactions,call_IqbBWqNmIELkPQe77Xe2iWtz__vscode-1772019515036,True,0,True,,
0,6,activate_network_analysis_tools,call_daAuxnkBpAE067dkHlCicyk7__vscode-1772019515037,False,0,True,,
0,7,mcp_neko_check_disconnected_nodes,call_NgC2Pol4oeCkS0nkVDXZLT0L__vscode-1772019515038,True,0,True,,
0,8,mcp_neko_export_network,call_OhVv3xU2PEtuRDu4OBif80Xu__vscode-1772019515039,True,0,True,,
0,9,activate_maboss_simulation_management,call_wTzAuADPE7I5dDnf04IhKSzK__vscode-1772019515040,False,0,True,,
0,10,mcp_maboss_bnet_to_bnd_and_cfg,call_XI6Hi5D7Usp0aYyJ0g7D7UmL__vscode-1772019515041,True,0,True,,
0,11,mcp_maboss_build_simulation,call_J6aC8GrbnyvM0TdLbVCuYoMv__vscode-1772019515042,True,0,True,,
0,12,activate_node_configuration_tools,call_T9CeblEP5frQJKQejS4hbN0G__vscode-1772019515043,False,0,True,,
0,13,mcp_maboss_get_maboss_nodes,call_yKv91e55Ntia9K7ZaTMFZLR8__vscode-1772019515044,True,0,True,,
0,14,mcp_maboss_set_maboss_output_nodes,call_IYNFFmehlU7ybROlGAh0yJgl__vscode-1772019515045,True,0,True,,
0,15,mcp_maboss_run_simulation,call_ZbT1uTIlpCokKR7uvpLx9Lcb__vscode-1772019515046,True,0,True,,
0,16,mcp_maboss_get_simulation_result,call_tQauYdZcxa5mvPMF9AU8iu6Q__vscode-1772019515047,True,0,True,,
1,0,file_search,call_4KMx5VHB0JwbYSqzarAiH5gr__vscode-1772019515048,False,0,True,,
1,1,activate_simulation_configuration_management,call_PSbdDS5ieUsEJSoMq0c8srM9__vscode-1772019515049,False,0,True,,
1,2,mcp_physicell_create_simulation_domain,call_etbfF5ClBnmkADGQif6jR39g__vscode-1772019515050,True,0,True,,
1,3,mcp_physicell_add_single_cell_type,call_ETj6VjvQXB1rwnpVovntVgyp__vscode-1772019515051,True,0,True,,
1,4,mcp_physicell_configure_cell_parameters,call_uLVqnEGwAZKsXG7BpgewAGOU__vscode-1772019515052,True,0,True,,
1,5,activate_physicell_maboss_integration_tools,call_IRAe7aHelQcwBCbUqDUoK4Q7__vscode-1772019515053,False,0,True,,
1,6,mcp_physicell_add_physiboss_model,call_f8DZMqZDD6gJnB65LB4gQ5Qa__vscode-1772019515054,True,0,True,,
1,7,mcp_physicell_configure_physiboss_settings,call_hWnuHEeU7vj3qktUoh4Ymk8i__vscode-1772019515055,True,0,True,,
1,8,activate_cell_signal_behavior_management,call_yxU8jQandwknfWKaSCTGT0Fx__vscode-1772019515056,False,0,True,,
1,9,mcp_physicell_list_all_available_signals,call_ugwLIcViR6sIvNBxIaJij0fV__vscode-1772019515057,True,0,True,,
1,10,activate_substrate_interaction_tools,call_vcFFlj1cE64dOCOpW1AuwNqm__vscode-1772019515058,False,0,True,,
1,11,mcp_physicell_add_single_substrate,call_zJaWZEYWRt2sHbZUKfy93qBN__vscode-1772019515059,True,0,True,,
1,12,mcp_physicell_list_all_available_signals,call_T5YF5Roxtk6BCLDSdYCVovjd__vscode-1772019515060,True,0,True,,
1,13,mcp_physicell_add_physiboss_input_link,call_AcYl1BSJIHBzfCxjv1ax7w4h__vscode-1772019515061,True,0,True,,
1,14,mcp_physicell_list_all_available_behaviors,call_aUw8WWOt8hB9poSAhG977VPv__vscode-1772019515062,True,0,True,,
1,15,mcp_physicell_add_physiboss_output_link,call_A34YsjKNlU9MlAkLJ6H2A5BH__vscode-1772019515063,True,0,True,,
1,16,mcp_physicell_add_physiboss_output_link,call_HyM6FJUtcW45HAa8q3oI6M7T__vscode-1772019515064,True,0,True,,
2,0,mcp_physicell_export_xml_configuration,call_JnY17iUCUoGPmfHQhJvPzTvA__vscode-1772019515065,True,0,True,,
