request_index,round_index,tool_name,tool_call_id,is_mcp_tool,retry_count,success,error_msg,response_preview
0,0,mcp_physicell_analyze_loaded_configuration,call_wCvDNsv8rWOTn4zzXp0McAjX__vscode-1755185534545,True,0,True,,
0,1,mcp_physicell_load_xml_configuration,call_RB2xlgjiVNHhqRCWChbWaS9P__vscode-1755185534546,True,0,True,,
0,2,mcp_physicell_list_all_available_signals,call_sE1rN2l48Hg5JFxKpbNDXXjr__vscode-1755185534547,True,0,True,,
0,3,mcp_physicell_list_all_available_behaviors,call_IJs2JbQI2NNnAfD3Kn8CuLqG__vscode-1755185534548,True,0,True,,
0,4,mcp_physicell_analyze_biological_scenario,call_DhodFYVjQvYC4Cpsf1DhFArp__vscode-1755185534549,True,0,True,,
0,5,mcp_physicell_add_single_cell_rule,call_81LF8fbq4vHoeSOAUTLiJ4Ps__vscode-1755185534550,True,0,True,,
0,6,mcp_physicell_add_single_cell_rule,call_sQjPToNwm1AaxBtSLzTa3SQy__vscode-1755185534551,True,0,True,,
0,7,mcp_physicell_add_single_cell_rule,call_4lcGV9DdhUBGM8l6sJRvdgrV__vscode-1755185534552,True,0,True,,
0,8,mcp_physicell_add_single_cell_rule,call_EYDPQUTbqybmqNPtzYTj4nAX__vscode-1755185534553,True,0,True,,
0,9,mcp_physicell_add_single_cell_rule,call_WuRKC6GWx3365S93SLMogBBz__vscode-1755185534554,True,0,True,,
0,10,mcp_physicell_add_single_cell_rule,call_DV7awJ7nEMBXhZSZzPqz4vT3__vscode-1755185534555,True,0,True,,
1,0,mcp_physicell_add_single_cell_rule,call_jrAkEPYLY0iNlQRC4bmWh8Bo__vscode-1755185534556,True,0,True,,
1,1,mcp_physicell_add_single_cell_rule,call_MZeeIP5BLqqrArnXluzt8zHs__vscode-1755185534557,True,0,True,,
1,2,mcp_physicell_add_single_cell_rule,call_XNatD6c7NAfcjYim1esj27hJ__vscode-1755185534558,True,0,True,,
1,3,mcp_physicell_add_single_cell_rule,call_CIJJTs1L4dvy8I3vaHaYDsLK__vscode-1755185534559,True,0,True,,
1,4,mcp_physicell_export_xml_configuration,call_XyfYW2k1WA6EPuKvlGB6p8eq__vscode-1755185534560,True,0,True,,
