request_index,round_index,tool_name,tool_call_id,is_mcp_tool,retry_count,success,error_msg,response_preview
0,0,mcp_neko_create_network,call_hlEng7nBv8cUJM2ZCsv4hSUk__vscode-1754819109390,True,0,True,,
0,0,mcp_neko_network_dimension,call_NfyApyZbgVocMPDfGTn1iJ6Q__vscode-1754819109391,True,0,True,,
0,1,mcp_neko_remove_bimodal_interactions,call_0UyjbGjL9sBA71gaNznBjEuG__vscode-1754819109392,True,0,True,,
0,1,mcp_neko_network_dimension,call_Skur6BJn8bUUHlCHyrcjWd3m__vscode-1754819109393,True,0,True,,
0,2,mcp_neko_export_network,call_aiua5uO1aihu8W6kC1XO6be5__vscode-1754819109394,True,0,True,,
0,2,mcp_maboss_bnet_to_bnd_and_cfg,call_7WMiIG0Y3yXdzaUwsZGR6E38__vscode-1754819109395,True,0,True,,
0,3,mcp_maboss_bnet_to_bnd_and_cfg,call_Xf6k7DN3b15bBaHHbC4T5kKF__vscode-1754819109396,True,0,True,,
0,4,mcp_maboss_build_simulation,call_iUBShLSHN5nB2cPbHNH0zGy2__vscode-1754819109397,True,0,True,,
0,4,mcp_maboss_set_maboss_output_nodes,call_enQaeScIlTiLFDkvvFIh7nys__vscode-1754819109398,True,0,True,,
0,5,mcp_maboss_set_maboss_output_nodes,call_NYs77L3B6VF8RmUlFsBacBJt__vscode-1754819109399,True,0,True,,
0,5,mcp_maboss_set_maboss_initial_state,call_jfA4AyOOo0HD4Sxx1gqgf9t1__vscode-1754819109400,True,0,True,,
0,5,mcp_maboss_update_maboss_parameters,call_VeHKKXSSh8pVKfxFZ2RI7Vct__vscode-1754819109401,True,0,True,,
0,6,mcp_maboss_update_maboss_parameters,call_vOKskPQYGkHotBCn69UvB8n1__vscode-1754819109402,True,0,True,,
0,7,mcp_maboss_update_maboss_parameters,call_nUotaJpdvCOH26xkpVILrasm__vscode-1754819109403,True,0,True,,
0,8,mcp_maboss_update_maboss_parameters,call_UD4MLtrm12LvND6M0N9bjcRt__vscode-1754819109404,True,0,True,,
0,9,mcp_maboss_update_maboss_parameters,call_Q2jGWMhWuLWJqvGchnu9AhEo__vscode-1754819109405,True,0,True,,
0,9,mcp_maboss_run_simulation,call_83gG3E3xaE3nLV2NAxADMCLk__vscode-1754819109406,True,0,True,,
0,10,mcp_maboss_get_simulation_result,call_nure6t0FDoIOuEqlAlodxFfG__vscode-1754819109407,True,0,True,,
0,11,mcp_maboss_update_maboss_parameters,call_snAKNx0BYocsUkgIs8ge7qUY__vscode-1754819109408,True,0,True,,
0,11,mcp_maboss_set_maboss_output_nodes,call_J1c9ElMHZYJL9kAkjrtBTKT6__vscode-1754819109409,True,0,True,,
0,12,mcp_neko_find_paths,call_lHdDI9iU4pWYWbaLWQpUk9Lj__vscode-1754819109410,True,0,True,,
0,12,mcp_neko_find_paths,call_h0An9Oop61M2jxlh77sTucxW__vscode-1754819109411,True,0,True,,
0,12,mcp_neko_find_paths,call_mKiI5SxHqa4SxzDkOI1MdP6t__vscode-1754819109412,True,0,True,,
0,13,mcp_maboss_update_maboss_parameters,call_hbzIhRLq6mcDJ2ecMZmKvkWj__vscode-1754819109413,True,0,True,,
0,13,mcp_maboss_update_maboss_parameters,call_racgs5s0cC3ghFI2R74dvDrd__vscode-1754819109414,True,0,True,,
