ID,state
796,RBL2
760,RBL2
221,RBL2
544,RBL2
4,RBL2
318,RBL2
353,RBL2
569,RBL2
709,RBL2
9,RBL2
704,RBL2
184,RBL2
180,RBL2
266,RBL2
14,RBL2
424,RBL2
445,RBL2
686,RBL2
417,RBL2
658,RBL2
652,RBL2
156,RBL2
308,RBL2
378,RBL2
448,RBL2
398,RBL2
650,RBL2
746,RBL2
144,RBL2
369,RBL2
307,RBL2
543,RBL2
373,RBL2
593,RBL2
409,RBL2
608,RBL2
624,RBL2
280,RBL2
441,RBL2
294,RBL2
40,RBL2
210,RBL2
794,RBL2
545,RBL2
728,RBL2
788,RBL2
315,RBL2
279,RBL2
676,RBL2
654,RBL2
742,RBL2
453,RBL2
265,RBL2
53,RBL2
333,RBL2
264,RBL2
356,RBL2
745,RBL2
239,RBL2
491,RBL2
785,RBL2
242,RBL2
384,RBL2
306,RBL2
317,RBL2
701,RBL2
529,RBL2
517,RBL2
589,RBL2
321,RBL2
637,RBL2
71,RBL2
234,RBL2
440,RBL2
391,RBL2
295,RBL2
113,RBL2
399,RBL2
207,RBL2
158,RBL2
80,RBL2
413,RBL2
801,RBL2
316,RBL2
619,RBL2
600,RBL2
263,RBL2
549,RBL2
439,RBL2
585,RBL2
176,RBL2
224,RBL2
390,RBL2
501,RBL2
170,RBL2
427,RBL2
667,RBL2
237,RBL2
251,RBL2
162,RBL2
