ID,state
796,RBL2
602,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
2,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
649,MYC -- CCND1 -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- AKT1 -- CASP7
4,RBL2
454,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
353,RBL2
7,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
709,RBL2
9,RBL2
704,RBL2
184,RBL2
180,RBL2
266,RBL2
14,RBL2
424,RBL2
699,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CDK6 -- CASP7
686,RBL2
417,RBL2
658,RBL2
652,RBL2
730,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- AKT1 -- CASP7
308,RBL2
404,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- IGF1 -- CDK6 -- CASP7
24,MYC -- CCND1 -- E2F1 -- CYCS -- PTMA -- IGF1 -- CDK6 -- AKT1 -- CASP7
398,RBL2
232,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
587,MYC -- CCND1 -- E2F1 -- CYCS -- PTMA -- IGF1 -- CDK6 -- AKT1 -- CASP7
703,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- IGF1 -- CDK6 -- CASP7
381,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CDK6 -- CASP7
377,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
543,RBL2
373,RBL2
593,RBL2
361,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- IGF1 -- CDK6 -- CASP7
608,RBL2
36,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CDK6 -- CASP7
799,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- IGF1 -- CDK6 -- CASP7
560,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- IGF1 -- CDK6 -- AKT1 -- CASP7
294,RBL2
40,RBL2
210,RBL2
718,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
636,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
728,RBL2
223,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
315,RBL2
279,RBL2
676,RBL2
654,RBL2
272,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
267,MYC -- CCND1 -- E2F1 -- CYCS -- PTMA -- CDK6 -- CASP7
265,RBL2
53,RBL2
777,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CDK6 -- CASP7
264,RBL2
356,RBL2
745,RBL2
239,RBL2
632,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
785,RBL2
242,RBL2
211,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
306,RBL2
317,RBL2
177,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
337,MYC -- CCND1 -- E2F1 -- BAD -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
517,RBL2
347,MYC -- CCND1 -- E2F1 -- BAD -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- AKT1 -- CASP7
321,RBL2
770,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
71,RBL2
443,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
440,RBL2
391,RBL2
295,RBL2
492,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
480,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
207,RBL2
522,MYC -- CCND1 -- BAX -- E2F1 -- BAD -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
80,RBL2
413,RBL2
801,RBL2
331,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- CDK6 -- CASP7
619,RBL2
600,RBL2
263,RBL2
549,RBL2
439,RBL2
585,RBL2
176,RBL2
224,RBL2
390,RBL2
501,RBL2
170,RBL2
427,RBL2
667,RBL2
237,RBL2
251,RBL2
162,RBL2
650,RBL2
788,RBL2
102,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CDK6 -- AKT1 -- CASP7
103,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
491,RBL2
221,RBL2
794,RBL2
637,RBL2
172,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CDK6 -- AKT1 -- CASP7
529,RBL2
717,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
111,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
705,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
113,RBL2
688,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CASP3 -- IGF1 -- CDK6 -- CASP7
339,MYC -- CCND1 -- BAX -- E2F1 -- CYCS -- PTMA -- CDK6 -- CASP7
