request_index,round_index,tool_name,tool_call_id,is_mcp_tool,retry_count,success,error_msg,response_preview
0,0,mcp_neko_create_network,call_yCN972XZdaybq0OOgvX6jMtZ__vscode-1754812798968,True,0,True,,
0,1,mcp_neko_create_network,call_bwRFtrbISMdEibEHzmeJyXHS__vscode-1754812798969,True,0,True,,
0,2,mcp_neko_remove_bimodal_interactions,call_qRCdZs73kJaWwRdl4zmUDLJM__vscode-1754812798970,True,0,True,,
0,3,mcp_neko_export_network,call_ES4EEcKPbgkbb49vUJrZXNoS__vscode-1754812798971,True,0,True,,
0,4,mcp_neko_list_bnet_files,call_RqKSElQ5we8XCO8u8UKTRV4c__vscode-1754812798972,True,0,True,,
0,5,list_dir,call_un5v5fQDihBSYeCxsyvLYYwv__vscode-1754812798973,False,0,True,,
0,6,mcp_maboss_bnet_to_bnd_and_cfg,call_AfCFfbOdwqEndtYfvPmfmLea__vscode-1754812798974,True,0,True,,
0,7,mcp_maboss_build_simulation,call_9RrUH98nGeoKkOigckdo7I1Y__vscode-1754812798975,True,0,True,,
0,8,mcp_maboss_update_maboss_parameters,call_xAFqDunupmUevgGjaM5wfjra__vscode-1754812798976,True,0,True,,
0,9,mcp_maboss_run_simulation,call_pvVx7PHFvSN9jGRcAcvQGhj9__vscode-1754812798977,True,0,True,,
0,10,mcp_maboss_get_simulation_result,call_rV5FLxf275Cnrurt1rfpSn1Z__vscode-1754812798978,True,0,True,,
0,11,mcp_maboss_simulate_mutation,call_zYuMYYNu93FNaV0z2U5H8P01__vscode-1754812798979,True,0,True,,
0,12,file_search,call_SARmyK20GxJS6QN9rJGENWx9__vscode-1754812798980,False,0,True,,
0,13,mcp_neko_create_network,call_6vfIqhax4heSJJqFGdPOlj7v__vscode-1754812798981,True,0,True,,
0,14,mcp_neko_remove_bimodal_interactions,call_Xmn8xDioP26043Pyl4bAIlAj__vscode-1754812798982,True,0,True,,
0,15,mcp_neko_export_network,call_FzF8suDGaoWJoRn3HV5iOeAX__vscode-1754812798983,True,0,True,,
0,16,mcp_maboss_simulate_mutation,call_NWKumfS5RNKfr9Z3CPevwF0c__vscode-1754812798984,True,0,True,,
0,17,mcp_maboss_set_maboss_initial_state,call_wpArYPMy8gkqXbPAR0Eo0MNw__vscode-1754812798985,True,0,True,,
0,18,mcp_neko_remove_gene,call_Yreh6LxGtXAUxgtdvAbHsAYQ__vscode-1754812798986,True,0,True,,
0,19,mcp_neko_find_paths,call_XhgArGE5k1nu8xf6CJcpWtCu__vscode-1754812798987,True,0,True,,
0,20,mcp_neko_create_network,call_vA9X0lDyfRk0RKy6nUvoB07z__vscode-1754812798988,True,0,True,,
